learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.1549686100333929,0.8974031582474709,0.4486584359194645
0.0001,0.001,2,0.1522645615041256,0.16458858363330364,0.45152404130469975
0.0001,0.001,3,0.1586602535098791,0.037173920311033726,0.4568213493130222
0.0001,0.001,4,0.12067200243473053,111.33102226257324,0.40418336667803656
0.0001,0.001,5,0.14941849000751972,74.4199161529541,0.44619386341264144
0.0001,0.001,6,0.03985918499529362,17.14875018596649,0.23557105765869024
0.0001,0.001,7,0.03631939413025975,7.314220905303955,0.22257929009337962
0.0001,0.001,-1,0.16827506199479103,1.097379982471466,0.4724241080834344
0.0001,0.01,1,0.15929054841399193,0.8888194039463997,0.46208038577990784
0.0001,0.01,2,0.1559182722121477,0.1655694767832756,0.44715425435835565
0.0001,0.01,3,0.15819388441741467,0.036885198671370745,0.46168017925667776
0.0001,0.01,4,0.041994812432676554,12.809518933296204,0.23505314324903545
0.0001,0.01,5,0.05901732621714473,11.126848340034485,0.28379260158719544
0.0001,0.01,6,0.04189463146030903,7.05765700340271,0.2353863304545766
0.0001,0.01,7,0.039201520383358,4.296185612678528,0.22805257352736835
0.0001,0.01,-1,0.03559093037620187,0.47711390256881714,0.21554693894494656
0.0001,0.1,1,0.15878431499004364,0.872362345457077,0.462609024714951
0.0001,0.1,2,0.15644745714962482,0.16067463159561157,0.4624612957551773
0.0001,0.1,3,0.17895603738725185,0.03707646019756794,0.48452106750620355
0.0001,0.1,4,0.05309696914628148,1.6098278611898422,0.26293709046762775
0.0001,0.1,5,0.2620843034237623,32.16392159461975,0.5905814770473484
0.0001,0.1,6,0.08011702448129654,1.079079657793045,0.3363750176036009
0.0001,0.1,7,0.054439051542431116,0.6517698690295219,0.27341375719859545
0.0001,0.1,-1,0.03443044447340071,0.21039271168410778,0.22281324161443297
0.0001,1.0,1,0.15912443213164806,0.782243974506855,0.46071537748432617
0.0001,1.0,2,0.1660448368638754,0.12730579730123281,0.4787426516999408
0.0001,1.0,3,0.16277639009058475,0.031871283426880836,0.47192818547609094
0.0001,1.0,4,0.29823578149080276,16.449939370155334,0.6408895376319957
0.0001,1.0,5,0.3977283276617527,5.773029446601868,0.7274256394736717
0.0001,1.0,6,0.2516416423022747,12.014364838600159,0.5869459403878642
0.0001,1.0,7,0.2211579494178295,0.11490397993475199,0.5521425964316156
0.0001,1.0,-1,0.032288761576637626,0.03815222205594182,0.20788143265762998
0.0001,10.0,1,0.14674638025462627,0.48489392548799515,0.43588689620631826
0.0001,10.0,2,0.1340752225369215,0.0226278193295002,0.41977012687294674
0.0001,10.0,3,0.13197982218116522,0.010438458994030952,0.41290193762907335
0.0001,10.0,4,0.36873240396380424,7.626940548419952,0.7030163529002372
0.0001,10.0,5,0.5054989941418171,0.9340114891529083,0.8374653014089439
0.0001,10.0,6,0.5071061551570892,0.5027452744543552,0.8309983777195078
0.0001,10.0,7,0.35951174050569534,4.325338035821915,0.6881580185303129
0.0001,10.0,-1,0.15808683820068836,0.008087975205853581,0.454418328709377
0.0001,0.0,,0.1606485303491354,,0.4637717433719633
